time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   1.66400,  28.69160,  94.46085, -54.92133,  19.31484,  94.08481, -54.76149,  19.98873,  52.32754, -57.75691,  20.77143,  10.46943, -57.13791,  37.63838,  91.78307, -55.85690,  39.94953,  50.17260, -59.89723,  39.86641,   8.31060, -60.71169,  30.62612, 108.20012, -51.43130,  30.61366, 117.73962, -49.57733,  30.25968, 127.69397, -47.78847,  29.38413, 137.25740, -46.30061,  28.49346, 147.50326, -44.84497,  27.72111, 156.86468, -43.64157,  25.61328, 143.85523, -45.63357,  13.47541, 147.90718, -45.32717, -12.10082, 142.75750, -49.97342, -20.46194, 164.84240, -39.09460, -19.32702, 168.28299, -40.78166, -17.92687, 171.49480, -39.64659, -17.25769, 173.69808, -38.53254, -20.43558, 168.55490, -39.97856, -21.02592, 173.78363, -39.24698, -20.81523, 177.02411, -37.64944, -20.04845, 178.44163, -36.37926, -21.21666, 168.26412, -39.07234, -22.21484, 173.20684, -37.86854, -22.08535, 176.68698, -36.00670, -21.20833, 178.37061, -34.41712, -21.76260, 167.93007, -38.45908, -23.15559, 172.08441, -36.87345, -23.14370, 175.05287, -35.13119, -22.35146, 176.64221, -33.53466, -22.30761, 167.35551, -37.70374, -23.95004, 170.82918, -35.81306, -24.09194, 173.08749, -34.23795, -23.58726, 174.18913, -32.98645,  31.96736, 144.32137, -45.02670,  42.10177, 148.44119, -38.38134,  68.30473, 150.14479, -34.81026,  73.54383, 173.33895, -24.29444,  71.59121, 176.12684, -26.38892,  68.97554, 178.63511, -25.73218,  67.38970, 180.46361, -24.90448,  72.37294, 176.78617, -25.43920,  70.95099, 181.88644, -25.00483,  69.33711, 184.85245, -23.70279,  67.90970, 185.91405, -22.67995,  73.03282, 176.80392, -24.39991,  72.00269, 181.78818, -23.41405,  70.33257, 185.00976, -21.85624,  68.65386, 186.28355, -20.55627,  73.54352, 176.69401, -23.68379,  73.08556, 181.08769, -22.20088,  71.72434, 183.87250, -20.70446,  70.15546, 185.08872, -19.37708,  74.11264, 176.36069, -22.81046,  74.06897, 180.21147, -20.93742,  73.12800, 182.38672, -19.52890,  72.05578, 183.24716, -18.45907
   1.67200,  28.69270,  94.46066, -54.90854,  19.31595,  94.08530, -54.74622,  19.99020,  52.32844, -57.74746,  20.77438,  10.47026, -57.13533,  37.63903,  91.78228, -55.84661,  39.95641,  50.17353, -59.90105,  39.87432,   8.31172, -60.72519,  30.62914, 108.19964, -51.41840,  30.61697, 117.73955, -49.56652,  30.26308, 127.69440, -47.78042,  29.38731, 137.25836, -46.29611,  28.49628, 147.50474, -44.84442,  27.72350, 156.86661, -43.64474,  25.61626, 143.85637, -45.63199,  13.47919, 147.91089, -45.32813, -12.09739, 142.76298, -49.97439, -20.90894, 164.75576, -39.26578, -19.82040, 168.20723, -40.96114, -18.48422, 171.44803, -39.83138, -17.86143, 173.66779, -38.72317, -20.93953, 168.46389, -40.16776, -21.62502, 173.68514, -39.46635, -21.48211, 176.93637, -37.88322, -20.74943, 178.37292, -36.61429, -21.72238, 168.16407, -39.26601, -22.81433, 173.09460, -38.09408, -22.75872, 176.58532, -36.24845, -21.92282, 178.29137, -34.66061, -22.26716, 167.82362, -38.65525, -23.74323, 171.96094, -37.10058, -23.79551, 174.93747, -35.37290, -23.04282, 176.54781, -33.77828, -22.80797, 167.24339, -37.90121, -24.52408, 170.69733, -36.04004, -24.71667, 172.96038, -34.47717, -24.24049, 174.07651, -33.22734,  31.97027, 144.32285, -45.02455,  42.10445, 148.44703, -38.38155,  68.30286, 150.16679, -34.78489,  73.98804, 173.29087, -24.34671,  72.06804, 176.11274, -26.42578,  69.49398, 178.65901, -25.75106,  67.94011, 180.50955, -24.91182,  72.86424, 176.75801, -25.47842,  71.52210, 181.87832, -25.02627,  69.95976, 184.86562, -23.71012,  68.55356, 185.94652, -22.67814,  73.52928, 176.76343, -24.44228,  72.57979, 181.76057, -23.44079,  70.96632, 185.00369, -21.86805,  69.31340, 186.29996, -20.55728,  74.04167, 176.64418, -23.72887,  73.65767, 181.04102, -22.23436,  72.34612, 183.84286, -20.72543,  70.80228, 185.07984, -19.38790,  74.60983, 176.30032, -22.85900,  74.63367, 180.14715, -20.97753,  73.73264, 182.33332, -19.55983,  72.67875, 183.20758, -18.48301
   1.68000,  28.69250,  94.46031, -54.89642,  19.31580,  94.08464, -54.73222,  19.99359,  52.32840, -57.74113,  20.77855,  10.47014, -57.13528,  37.63873,  91.78226, -55.83643,  39.96004,  50.17531, -59.90710,  39.87907,   8.31348, -60.73021,  30.62922, 108.19916, -51.40595,  30.61725, 117.73934, -49.55542,  30.26359, 127.69452, -47.77113,  29.38814, 137.25888, -46.28921,  28.49741, 147.50564, -44.83995,  27.72487, 156.86779, -43.64238,  25.61728, 143.85716, -45.62666,  13.48165, 147.91583, -45.32041, -12.11429, 142.81136, -49.90756, -21.37910, 164.70118, -39.37196, -20.33958, 168.16309, -41.07679, -19.06985, 171.43279, -39.95370, -18.49502, 173.66879, -38.85223, -21.46902, 168.40365, -40.29301, -22.25266, 173.61525, -39.62329, -22.17955, 176.87632, -38.05574, -21.48211, 178.33201, -36.78876, -22.25313, 168.09438, -39.39557, -23.44149, 173.01038, -38.25686, -23.46190, 176.51065, -36.42868, -22.66844, 178.23921, -34.84341, -22.79631, 167.74729, -38.78712, -24.35745, 171.86526, -37.26451, -24.47569, 174.84891, -35.55244, -23.76376, 176.48033, -33.96053, -23.33231, 167.16125, -38.03415, -25.12357, 170.59318, -36.20334, -25.36815, 172.86015, -34.65348, -24.92130, 173.99080, -33.40587,  31.97130, 144.32360, -45.01932,  42.10539, 148.45142, -38.37843,  68.29914, 150.18604, -34.75515,  74.42775, 173.23370, -24.39920,  72.53889, 176.08816, -26.46224,  70.00779, 178.67202, -25.76823,  68.48710, 180.54444, -24.91681,  73.35028, 176.71955, -25.51842,  72.08877, 181.85884, -25.04970,  70.57965, 184.86715, -23.71938,  69.19604, 185.96742, -22.67740,  74.02129, 176.71300, -24.48615,  73.15368, 181.72217, -23.47058,  71.59882, 184.98658, -21.88294,  69.97340, 186.30545, -20.56038,  74.53592, 176.58469, -23.77593,  74.22746, 180.98415, -22.27167,  72.96739, 183.80287, -20.75035,  71.45029, 185.06074, -19.40176,  75.10380, 176.23067, -22.90997,  75.19700, 180.07329, -21.02206,  74.33751, 182.27034, -19.59541,  73.30328, 183.15856, -18.51099
   1.68800,  28.69177,  94.46030, -54.88528,  19.31511,  94.08478, -54.71863,  19.99357,  52.32900, -57.73379,  20.78113,  10.47065, -57.13742,  37.63771,  91.78216, -55.82780,  39.94857,  50.16909, -59.84143,  39.86476,   8.30747, -60.67504,  30.62963, 108.19894, -51.39461,  30.61855, 117.73946, -49.54586,  30.26588, 127.69510, -47.76394,  29.39150, 137.26004, -46.28510,  28.50183, 147.50733, -44.83897,  27.73019, 156.86991, -43.64413,  25.62130, 143.85886, -45.62424,  13.48582, 147.91853, -45.32547, -12.11714, 142.83159, -49.89292, -21.83429, 164.60727, -39.52968, -20.84650, 168.07868, -41.24591, -19.64441, 171.37688, -40.13175, -19.11806, 173.62874, -39.03838, -21.98548, 168.30262, -40.47108, -22.86873, 173.50243, -39.83451, -22.86592, 176.77243, -38.28393, -22.20387, 178.24722, -37.02006, -22.76994, 167.98374, -39.57732, -24.05565, 172.88305, -38.47293, -24.15250, 176.39185, -36.66365, -23.40161, 178.14288, -35.08231, -23.31085, 167.62995, -38.97070, -24.95733, 171.72655, -37.48068, -25.14175, 174.71643, -35.78541, -24.47066, 176.36888, -34.19746, -23.84121, 167.03814, -38.21826, -25.70734, 170.44622, -36.41794, -26.00389, 172.71639, -34.88190, -25.58632, 173.86152, -33.63735,  31.97542, 144.32493, -45.01770,  42.10927, 148.45688, -38.37902,  68.29924, 150.19871, -34.73188,  74.87196, 173.16450, -24.46683,  73.01296, 176.05121, -26.51204,  70.52658, 178.67230, -25.79629,  69.04066, 180.56628, -24.93129,  73.84039, 176.66842, -25.57278,  72.66105, 181.82559, -25.08681,  71.20739, 184.85430, -23.74111,  69.84799, 185.97378, -22.68778,  74.51829, 176.64977, -24.54517,  73.73456, 181.66983, -23.51531,  72.24085, 184.95486, -21.91155,  70.64496, 186.29612, -20.57561,  75.03577, 176.51234, -23.83873,  74.80510, 180.91333, -22.32505,  73.59887, 183.74832, -20.79039,  72.11052, 185.02689, -19.42928,  75.60409, 176.14812, -22.97730,  75.76913, 179.98552, -21.08368,  74.95324, 182.19294, -19.64748,  73.94021, 183.09498, -18.55447
   1.69600,  28.69087,  94.45995, -54.87410,  19.31425,  94.08396, -54.70606,  19.99809,  52.32883, -57.72896,  20.78526,  10.47039, -57.13851,  37.63680,  91.78227, -55.81801,  39.95690,  50.17359, -59.87160,  39.87252,   8.31203, -60.70835,  30.62857, 108.19861, -51.38342,  30.61726, 117.73944, -49.53624,  30.26435, 127.69543, -47.75636,  29.38976, 137.26075, -46.28011,  28.49972, 147.50844, -44.83703,  27.72760, 156.87136, -43.64520,  25.61930, 143.85960, -45.62096,  13.48630, 147.92645, -45.31905, -12.13218, 142.87627, -49.84002, -22.30511, 164.52507, -39.64977, -21.31732, 167.99648, -41.36600, -20.11523, 171.29467, -40.25183, -19.58888, 173.54653, -39.15846, -22.45630, 168.22042, -40.59117, -23.33955, 173.42023, -39.95460, -23.33674, 176.69022, -38.40402, -22.67469, 178.16501, -37.14014, -23.24076, 167.90154, -39.69740, -24.52647, 172.80084, -38.59302, -24.62332, 176.30965, -36.78373, -23.87243, 178.06068, -35.20239, -23.78167, 167.54775, -39.09079, -25.42815, 171.64435, -37.60077, -25.61257, 174.63423, -35.90549, -24.94148, 176.28668, -34.31754, -24.31203, 166.95593, -38.33834, -26.17817, 170.36402, -36.53802, -26.47471, 172.63419, -35.00198, -26.05714, 173.77931, -33.75743,  31.97345, 144.32615, -45.01507,  42.10729, 148.45810, -38.37638,  68.29726, 150.19992, -34.72924,  75.31872, 173.07853, -24.56713,  73.48125, 175.98952, -26.59733,  71.02862, 178.63729, -25.86359,  69.56896, 180.54645, -24.98730,  74.32075, 176.59575, -25.66163,  73.20244, 181.76507, -25.16070,  71.79050, 184.80770, -23.80204,  70.44964, 185.94066, -22.73940,  75.00403, 176.56769, -24.63780,  74.28273, 181.59452, -23.59539,  72.83507, 184.89346, -21.97803,  71.26179, 186.25038, -20.63113,  75.52378, 176.42322, -23.93444,  75.35118, 180.82395, -22.41229,  74.18549, 183.66976, -20.86635,  72.71918, 184.96273, -19.49497,  76.09267, 176.05115, -23.07675,  76.31146, 179.88320, -21.17777,  75.52845, 182.09724, -19.73347,  74.53170, 183.00880, -18.63343
   1.70400,  28.68949,  94.45995, -54.86471,  19.31287,  94.08449, -54.69505,  19.99517,  52.32971, -57.72316,  20.78024,  10.47112, -57.14090,  37.63510,  91.78180, -55.81029,  39.95375,  50.17225, -59.85580,  39.87151,   8.31086, -60.70116,  30.62858, 108.19837, -51.37385,  30.61820, 117.73945, -49.52797,  30.26626, 127.69579, -47.74983,  29.39265, 137.26154, -46.27585,  28.50350, 147.50969, -44.83550,  27.73205, 156.87302, -43.64645,  25.62273, 143.86084, -45.61808,  13.49064, 147.93108, -45.32560, -12.13471, 142.90056, -49.82949, -22.76443, 164.41171, -39.81553, -21.77664, 167.88312, -41.53176, -20.57455, 171.18132, -40.41759, -20.04820, 173.43318, -39.32422, -22.91562, 168.10706, -40.75693, -23.79887, 173.30687, -40.12035, -23.79606, 176.57687, -38.56978, -23.13401, 178.05166, -37.30590, -23.70008, 167.78818, -39.86316, -24.98579, 172.68749, -38.75877, -25.08264, 176.19629, -36.94949, -24.33175, 177.94732, -35.36815, -24.24099, 167.43439, -39.25655, -25.88747, 171.53099, -37.76653, -26.07189, 174.52087, -36.07125, -25.40080, 176.17332, -34.48330, -24.77135, 166.84257, -38.50410, -26.63748, 170.25066, -36.70378, -26.93403, 172.52083, -35.16774, -26.51646, 173.66595, -33.92319,  31.97699, 144.32711, -45.01306,  42.11083, 148.45906, -38.37438,  68.30080, 150.20089, -34.72724,  75.77536, 172.98122, -24.66803,  73.96553, 175.92468, -26.67612,  71.55806, 178.60633, -25.91629,  70.13361, 180.53438, -25.02359,  74.82110, 176.51583, -25.74534,  73.78327, 181.69968, -25.22191,  72.42701, 184.75904, -23.84420,  71.11129, 185.90871, -22.76817,  75.51177, 176.47483, -24.72692,  74.87297, 181.50883, -23.66550,  73.48678, 184.82427, -22.02813,  71.94418, 186.20051, -20.66543,  76.03475, 176.32074, -24.02801,  75.93900, 180.71927, -22.49279,  74.82750, 183.57766, -20.93024,  73.39110, 184.88831, -19.54407,  76.60467, 175.93791, -23.17576,  76.89476, 179.76100, -21.26828,  76.15576, 181.98232, -19.81203,  75.18111, 182.90542, -18.70185
   1.71200,  28.68952,  94.45943, -54.85817,  19.31293,  94.08401, -54.68761,  20.00061,  52.32987, -57.72346,  20.78645,  10.47121, -57.14748,  37.63502,  91.78132, -55.80489,  39.95368,  50.17177, -59.85040,  39.87227,   8.31039, -60.69630,  30.62904, 108.19752, -51.36624,  30.61896, 117.73887, -49.52178,  30.26737, 127.69559, -47.74568,  29.39417, 137.26182, -46.27457,  28.50516, 147.51057, -44.83838,  27.73354, 156.87450, -43.65415,  25.62432, 143.86141, -45.61932,  13.49502, 147.93993, -45.32654, -12.14588, 142.95002, -49.78692, -23.11869, 164.35201, -39.91008, -22.28869, 167.84795, -41.65975, -21.29524, 171.22379, -40.57290, -20.91788, 173.51705, -39.50429, -23.45453, 168.01920, -40.91190, -24.63803, 173.17033, -40.37466, -24.84944, 176.45744, -38.87555, -24.29715, 177.98495, -37.62159, -24.23889, 167.67002, -40.02944, -25.81741, 172.50546, -39.02806, -26.14704, 176.02916, -37.27609, -25.52812, 177.84199, -35.70727, -24.77211, 167.29542, -39.42854, -26.67444, 171.31493, -38.03648, -27.06029, 174.31405, -36.39217, -26.51571, 176.02411, -34.81684, -25.28469, 166.68588, -38.67792, -27.37470, 170.01026, -36.96941, -27.82919, 172.28231, -35.47533, -27.50227, 173.46679, -34.24055,  31.97861, 144.32789, -45.01481,  42.11172, 148.46290, -38.37691,  68.28655, 150.18303, -34.61267,  76.21232, 172.85706, -24.65925,  74.42358, 175.82340, -26.65252,  72.05150, 178.53124, -25.87452,  70.65461, 180.47421, -24.97068,  75.29158, 176.40363, -25.72640,  74.31597, 181.59826, -25.19036,  73.00315, 184.67108, -23.80059,  71.70729, 185.83426, -22.71501,  75.98807, 176.35351, -24.71235,  75.41310, 181.39310, -23.64100,  74.07486, 184.72200, -21.99109,  72.55651, 186.11394, -20.61717,  76.51360, 176.19261, -24.01690,  76.47736, 180.59001, -22.47590,  75.40814, 183.45887, -20.90306,  73.99537, 184.78400, -19.50640,  77.08443, 175.80227, -23.16867,  77.42978, 179.61942, -21.25851,  76.72513, 181.84715, -19.79504,  75.76795, 182.77986, -18.67771
   1.72000,  28.68936,  94.45874, -54.85121,  19.31276,  94.08338, -54.68046,  20.00155,  52.32991, -57.72511,  20.78606,  10.47113, -57.15569,  37.63481,  91.78066, -55.79853,  39.95346,  50.17112, -59.84405,  39.87283,   8.30986, -60.69586,  30.62910, 108.19631, -51.35741,  30.62000, 117.73786, -49.51397,  30.26966, 127.69492, -47.73952,  29.39807, 137.26169, -46.27093,  28.51059, 147.51099, -44.83777,  27.74020, 156.87541, -43.65658,  25.62918, 143.86199, -45.61730,  13.50103, 147.94433, -45.33024, -12.13678, 142.95698, -49.81121, -23.56681, 164.20488, -40.12197, -22.78529, 167.70775, -41.88011, -21.86205, 171.10559, -40.79994, -21.53511, 173.40984, -39.73837, -23.96027, 167.86110, -41.14276, -25.24095, 172.99224, -40.63817, -25.52420, 176.28137, -39.15542, -25.01011, 177.82395, -37.90367, -24.74561, 167.50157, -40.26533, -26.41944, 172.31192, -39.29853, -26.82727, 175.83655, -37.56495, -26.25437, 177.66694, -35.99906, -25.27702, 167.11996, -39.66725, -27.26317, 171.11035, -38.30887, -27.71685, 174.10900, -36.68110, -27.21647, 175.83533, -35.10886, -25.78483, 166.50447, -38.91824, -27.94874, 169.79781, -37.24192, -28.45668, 172.06763, -35.76174, -28.16157, 173.26308, -34.52951,  31.98359, 144.32779, -45.01359,  42.11656, 148.46578, -38.37732,  68.28533, 150.18148, -34.56919,  76.65883, 172.74330, -24.72801,  74.89948, 175.73999, -26.70195,  72.57764, 178.48408, -25.89976,  71.21986, 180.44782, -24.98132,  75.78483, 176.30529, -25.78304,  74.89644, 181.51406, -25.23271,  73.64495, 184.60558, -23.82791,  72.37746, 185.78780, -22.72948,  76.48950, 176.24292, -24.77535,  76.00403, 181.28969, -23.69348,  74.73352, 184.63734, -22.02806,  73.24978, 186.05147, -20.63906,  77.01863, 176.07289, -24.08482,  77.06585, 180.46845, -22.53886,  76.05634, 183.35195, -20.95341,  74.67732, 184.69758, -19.54269,  77.59080, 175.67254, -23.24218,  78.01366, 179.48143, -21.33111,  77.35753, 181.71826, -19.85899,  76.42530, 182.66464, -18.73211
   1.72800,  28.69018,  94.45603, -54.84483,  19.31359,  94.08068, -54.67368,  20.00417,  52.32798, -57.72854,  20.79162,  10.46918, -57.16494,  37.63557,  91.77808, -55.79304,  39.95880,  50.17027, -59.85374,  39.87756,   8.30919, -60.71403,  30.63015, 108.19300, -51.34877,  30.62117, 117.73496, -49.50743,  30.27100, 127.69258, -47.73612,  29.39968, 137.26007, -46.27207,  28.51237, 147.51009, -44.84392,  27.74201, 156.87510, -43.66747,  25.63091, 143.86075, -45.62172,  13.50541, 147.95085, -45.33287, -12.15003, 143.01097, -49.76525, -23.92468, 164.13612, -40.22139, -23.17816, 167.64395, -41.98482, -22.30840, 171.05716, -40.90872, -22.01998, 173.36877, -39.85200, -24.36024, 167.78363, -41.25614, -25.71347, 172.89850, -40.77628, -26.05140, 176.18791, -39.30567, -25.56693, 177.74102, -38.05513, -25.14679, 167.41615, -40.38310, -26.89203, 172.20633, -39.44278, -27.35946, 175.73029, -37.72295, -26.82225, 177.57292, -36.15875, -25.67718, 167.02919, -39.78755, -27.72639, 170.99644, -38.45533, -28.23184, 173.99354, -36.84000, -27.76579, 175.73115, -35.26964, -26.18187, 166.40914, -39.04021, -28.40166, 169.67795, -37.38913, -28.95050, 171.94512, -35.91952, -28.68016, 173.14812, -34.68896,  31.98532, 144.32674, -45.01812,  42.11829, 148.46472, -38.38186,  68.27918, 150.18570, -34.52237,  77.09775, 172.62916, -24.80001,  75.33840, 175.62584, -26.77395,  73.01656, 178.36994, -25.97177,  71.65878, 180.33367, -25.05333,  76.22374, 176.19115, -25.85504,  75.33535, 181.39991, -25.30471,  74.08387, 184.49143, -23.89991,  72.81638, 185.67365, -22.80148,  76.92842, 176.12878, -24.84736,  76.44295, 181.17554, -23.76548,  75.17244, 184.52319, -22.10006,  73.68870, 185.93732, -20.71106,  77.45755, 175.95875, -24.15683,  77.50477, 180.35430, -22.61086,  76.49526, 183.23781, -21.02541,  75.11623, 184.58343, -19.61469,  78.02971, 175.55839, -23.31418,  78.45258, 179.36728, -21.40312,  77.79645, 181.60411, -19.93100,  76.86422, 182.55050, -18.80411
   1.73600,  28.69236,  94.45464, -54.83778,  19.31578,  94.07930, -54.66623,  20.00372,  52.32715, -57.72922,  20.78825,  10.46824, -57.16980,  37.63770,  91.77682, -55.78688,  39.96176,  50.16806, -59.83742,  39.88052,   8.30698, -60.69772,  30.63255, 108.19101, -51.33948,  30.62442, 117.73330, -49.49987,  30.27536, 127.69144, -47.73123,  29.40549, 137.25966, -46.27108,  28.51957, 147.51040, -44.84729,  27.75034, 156.87602, -43.67499,  25.63760, 143.86110, -45.62337,  13.51289, 147.95408, -45.34244, -12.15590, 143.05122, -49.73852, -24.39077, 164.00409, -40.39587, -23.69009, 167.51824, -42.16552, -22.89205, 170.95044, -41.09424, -22.65534, 173.27072, -40.04370, -24.88149, 167.63937, -41.44881, -26.33067, 172.73087, -41.00172, -26.74169, 176.01908, -39.54711, -26.29727, 177.58522, -38.29795, -25.66977, 167.26105, -40.58199, -27.50954, 172.02258, -39.67699, -28.05666, 175.54389, -37.97532, -27.56773, 177.40160, -36.41313, -26.19890, 166.86684, -39.99009, -28.33165, 170.80156, -38.69297, -28.90633, 173.79502, -37.09414, -28.48672, 175.54648, -35.52606, -26.69964, 166.24058, -39.24527, -28.99352, 169.47509, -37.62826, -29.59710, 171.73744, -36.17275, -29.36030, 172.94961, -34.94428,  31.99210, 144.32652, -45.02030,  42.12507, 148.46451, -38.38403,  68.27909, 150.20004, -34.48469,  77.54644, 172.51256, -24.87907,  75.78709, 175.50925, -26.85301,  73.46525, 178.25334, -26.05082,  72.10747, 180.21708, -25.13238,  76.67244, 176.07455, -25.93410,  75.78405, 181.28332, -25.38376,  74.53256, 184.37483, -23.97897,  73.26508, 185.55705, -22.88054,  77.37711, 176.01218, -24.92641,  76.89164, 181.05894, -23.84454,  75.62114, 184.40659, -22.17911,  74.13739, 185.82073, -20.79012,  77.90624, 175.84215, -24.23588,  77.95347, 180.23770, -22.68992,  76.94396, 183.12121, -21.10446,  75.56493, 184.46683, -19.69375,  78.47841, 175.44180, -23.39324,  78.90128, 179.25069, -21.48217,  78.24514, 181.48752, -20.01005,  77.31292, 182.43390, -18.88316
   1.74400,  28.69431,  94.45358, -54.82909,  19.31773,  94.07830, -54.65735,  20.00443,  52.32655, -57.72598,  20.78790,  10.46755, -57.17168,  37.63959,  91.77579, -55.77880,  39.97891,  50.17129, -59.86409,  39.89874,   8.31029, -60.72870,  30.63473, 108.18943, -51.32892,  30.62686, 117.73206, -49.49104,  30.27813, 127.69066, -47.72498,  29.40873, 137.25949, -46.26855,  28.52319, 147.51084, -44.84892,  27.75419, 156.87698, -43.68056,  25.64109, 143.86135, -45.62361,  13.51861, 147.96071, -45.33933, -12.15912, 143.08282, -49.71087, -24.85376, 163.85223, -40.57425, -24.18772, 167.37030, -42.34948, -23.44400, 170.81614, -41.28291, -23.24637, 173.14250, -40.23776, -25.38586, 167.47740, -41.64182, -26.90696, 172.55011, -41.22083, -27.37302, 175.83674, -39.77930, -26.95895, 177.41244, -38.53173, -26.17527, 167.09101, -40.77960, -28.08580, 171.82985, -39.90256, -28.69290, 175.34843, -38.21567, -28.24057, 177.21720, -36.65565, -26.70334, 166.69142, -40.19037, -28.89851, 170.60072, -38.92082, -29.52528, 173.59084, -37.33536, -29.14087, 175.35244, -35.76962, -27.20101, 166.06064, -39.44730, -29.55016, 169.26857, -37.85691, -30.19489, 171.52683, -36.41274, -29.98349, 172.74572, -35.18629,  31.99560, 144.32676, -45.02056,  42.12815, 148.46801, -38.38570,  68.27590, 150.22605, -34.45447,  77.98996, 172.39813, -24.96575,  76.25414, 175.41760, -26.92574,  73.97102, 178.18891, -26.10618,  72.64318, 180.16815, -25.17730,  77.15228, 175.97135, -26.01222,  76.33067, 181.19001, -25.45198,  75.12596, 184.29524, -24.03656,  73.88012, 185.49177, -22.92891,  77.86273, 175.89958, -25.00923,  77.44553, 180.95091, -23.92023,  76.22662, 184.31226, -22.24387,  74.76925, 185.74305, -20.84405,  78.39428, 175.72256, -24.32232,  78.50488, 180.11588, -22.77325,  77.54078, 183.01003, -21.17894,  76.18744, 184.37103, -19.75815,  78.96707, 175.31458, -23.48377,  79.44856, 179.11642, -21.57253,  78.82923, 181.35975, -20.09438,  77.91594, 182.31638, -18.96065
