time,Hips.y,Hips.x,Hips.z,RightUpLeg.y,RightUpLeg.x,RightUpLeg.z,RightLeg.y,RightLeg.x,RightLeg.z,RightFoot.y,RightFoot.x,RightFoot.z,LeftUpLeg.y,LeftUpLeg.x,LeftUpLeg.z,LeftLeg.y,LeftLeg.x,LeftLeg.z,LeftFoot.y,LeftFoot.x,LeftFoot.z,Spine.y,Spine.x,Spine.z,Spine1.y,Spine1.x,Spine1.z,Spine2.y,Spine2.x,Spine2.z,Spine3.y,Spine3.x,Spine3.z,Neck.y,Neck.x,Neck.z,Head.y,Head.x,Head.z,RightShoulder.y,RightShoulder.x,RightShoulder.z,RightArm.y,RightArm.x,RightArm.z,RightForeArm.y,RightForeArm.x,RightForeArm.z,RightHand.y,RightHand.x,RightHand.z,RightHandThumb1.y,RightHandThumb1.x,RightHandThumb1.z,RightHandThumb2.y,RightHandThumb2.x,RightHandThumb2.z,RightHandThumb3.y,RightHandThumb3.x,RightHandThumb3.z,RightInHandIndex.y,RightInHandIndex.x,RightInHandIndex.z,RightHandIndex1.y,RightHandIndex1.x,RightHandIndex1.z,RightHandIndex2.y,RightHandIndex2.x,RightHandIndex2.z,RightHandIndex3.y,RightHandIndex3.x,RightHandIndex3.z,RightInHandMiddle.y,RightInHandMiddle.x,RightInHandMiddle.z,RightHandMiddle1.y,RightHandMiddle1.x,RightHandMiddle1.z,RightHandMiddle2.y,RightHandMiddle2.x,RightHandMiddle2.z,RightHandMiddle3.y,RightHandMiddle3.x,RightHandMiddle3.z,RightInHandRing.y,RightInHandRing.x,RightInHandRing.z,RightHandRing1.y,RightHandRing1.x,RightHandRing1.z,RightHandRing2.y,RightHandRing2.x,RightHandRing2.z,RightHandRing3.y,RightHandRing3.x,RightHandRing3.z,RightInHandPinky.y,RightInHandPinky.x,RightInHandPinky.z,RightHandPinky1.y,RightHandPinky1.x,RightHandPinky1.z,RightHandPinky2.y,RightHandPinky2.x,RightHandPinky2.z,RightHandPinky3.y,RightHandPinky3.x,RightHandPinky3.z,LeftShoulder.y,LeftShoulder.x,LeftShoulder.z,LeftArm.y,LeftArm.x,LeftArm.z,LeftForeArm.y,LeftForeArm.x,LeftForeArm.z,LeftHand.y,LeftHand.x,LeftHand.z,LeftHandThumb1.y,LeftHandThumb1.x,LeftHandThumb1.z,LeftHandThumb2.y,LeftHandThumb2.x,LeftHandThumb2.z,LeftHandThumb3.y,LeftHandThumb3.x,LeftHandThumb3.z,LeftInHandIndex.y,LeftInHandIndex.x,LeftInHandIndex.z,LeftHandIndex1.y,LeftHandIndex1.x,LeftHandIndex1.z,LeftHandIndex2.y,LeftHandIndex2.x,LeftHandIndex2.z,LeftHandIndex3.y,LeftHandIndex3.x,LeftHandIndex3.z,LeftInHandMiddle.y,LeftInHandMiddle.x,LeftInHandMiddle.z,LeftHandMiddle1.y,LeftHandMiddle1.x,LeftHandMiddle1.z,LeftHandMiddle2.y,LeftHandMiddle2.x,LeftHandMiddle2.z,LeftHandMiddle3.y,LeftHandMiddle3.x,LeftHandMiddle3.z,LeftInHandRing.y,LeftInHandRing.x,LeftInHandRing.z,LeftHandRing1.y,LeftHandRing1.x,LeftHandRing1.z,LeftHandRing2.y,LeftHandRing2.x,LeftHandRing2.z,LeftHandRing3.y,LeftHandRing3.x,LeftHandRing3.z,LeftInHandPinky.y,LeftInHandPinky.x,LeftInHandPinky.z,LeftHandPinky1.y,LeftHandPinky1.x,LeftHandPinky1.z,LeftHandPinky2.y,LeftHandPinky2.x,LeftHandPinky2.z,LeftHandPinky3.y,LeftHandPinky3.x,LeftHandPinky3.z
   0.08000,   1.37923,  12.30421,  -7.45032,  -8.43437,  -7.96519,   9.98319,  -1.54813,  -4.85537,   0.85092,   7.42273,   2.43397,   1.25775, -26.33694,  -2.24961,  13.15857,  20.54604,  -4.37305,  -2.47959,  37.58556,   0.48245,  -1.84533,  -5.04410,  -0.99304,   7.53334,  -1.27357,  -0.20850,   1.87644,  -2.11995,  -0.23100,   3.10755,   0.86079,  -0.82575,  -0.22672,   0.86859,  -0.82647,  -0.22780,  17.18058, -13.70515,  -6.20847,   6.69822,  -3.70038, -21.52902,  -8.59673, -17.71184,  27.50959,  33.20812, -67.19041, -31.03402,   6.87546,   0.19359,  -5.77504,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -26.98419,  -1.28392,  17.47451,  34.88855, -37.96820, -28.58643, -10.08168, -25.30099,  20.31653, -25.06784,  -4.34438, -15.42501, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.08800,   1.37923,  12.30421,  -7.45032,  -8.42248,  -7.96590,   9.97779,  -1.56050,  -4.86033,   0.85372,   7.42334,   2.43992,   1.26218, -26.34342,  -2.26564,  13.15940,  20.54216,  -4.35852,  -2.47206,  37.59288,   0.48506,  -1.84801,  -5.02148,  -0.99914,   7.52218,  -1.26791,  -0.21027,   1.87365,  -2.11082,  -0.23461,   3.10303,   0.85948,  -0.82444,  -0.22706,   0.86726,  -0.82514,  -0.22814,  17.15375, -13.68183,  -6.20783,   6.72696,  -3.70162, -21.46985,  -8.87085, -18.17951,  27.52483,  36.04973, -68.17670, -33.32952,   6.96628,   0.04348,  -5.65299,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -26.99723,  -1.24867,  17.50593,  34.92627, -38.19049, -28.50237, -11.12466, -25.92130,  20.49936, -24.84765,  -4.51070, -15.47941, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.09600,   1.38008,  12.32187,  -7.45140,  -8.41510,  -7.98903,   9.97963,  -1.57016,  -4.85639,   0.86285,   7.42038,   2.44226,   1.25721, -26.33216,  -2.27513,  13.16445,  20.52296,  -4.36954,  -2.47004,  37.60373,   0.48967,  -1.84449,  -4.99526,  -1.01878,   7.51558,  -1.26143,  -0.21546,   1.87189,  -2.10064,  -0.24387,   3.10025,   0.85779,  -0.82292,  -0.22746,   0.86554,  -0.82361,  -0.22854,  17.11952, -13.65496,  -6.20684,   6.74278,  -3.70334, -21.40261,  -9.11452, -18.51824,  27.54278,  39.16869, -69.09437, -35.90580,   7.06145,  -0.13386,  -5.53837,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.02086,  -1.21584,  17.53040,  34.98486, -38.42630, -28.43526, -12.21211, -26.52760,  20.69064, -24.61962,  -4.67672, -15.52109, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.10400,   1.38238,  12.33783,  -7.45568,  -8.41609,  -8.00428,   9.98530,  -1.57484,  -4.85861,   0.86501,   7.42161,   2.44824,   1.25815, -26.36602,  -2.30664,  13.18422,  20.53953,  -4.34006,  -2.46694,  37.60690,   0.48872,  -1.84853,  -4.96263,  -1.03085,   7.51064,  -1.25330,  -0.21878,   1.87063,  -2.08758,  -0.25016,   3.09829,   0.85576,  -0.82208,  -0.22790,   0.86349,  -0.82276,  -0.22898,  17.08067, -13.64122,  -6.20811,   6.75914,  -3.72042, -21.34227,  -9.34222, -18.99576,  27.53737,  42.07442, -69.79217, -38.34570,   7.13853,  -0.31328,  -5.43938,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.04433,  -1.20301,  17.56259,  35.03979, -38.66118, -28.36074, -13.32597, -27.16506,  20.87340, -24.38282,  -4.85280, -15.56061, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.11200,   1.45394,  12.43321,  -7.46073,  -8.50578,  -8.07868,  10.02308,  -1.56869,  -4.86259,   0.86704,   7.41668,   2.45060,   1.25213, -26.42943,  -2.35247,  13.23848,  20.52446,  -4.35630,  -2.47437,  37.61177,   0.48486,  -1.85006,  -4.97619,  -1.08964,   7.52745,  -1.25713,  -0.23338,   1.87433,  -2.09509,  -0.27376,   3.10448,   0.85422,  -0.82095,  -0.22815,   0.86192,  -0.82161,  -0.22923,  17.04945, -13.62223,  -6.20600,   6.75673,  -3.73234, -21.28805,  -9.53218, -19.31673,  27.53298,  45.30909, -70.50217, -41.11303,   7.23250,  -0.47225,  -5.34112,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.05126,  -1.19953,  17.58391,  35.08966, -38.88754, -28.28410, -14.48320, -27.85622,  21.06239, -24.12339,  -5.02049, -15.57575, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.12000,   1.46111,  12.44846,  -7.45977,  -8.52321,  -8.09098,  10.02470,  -1.56191,  -4.86209,   0.86792,   7.41455,   2.45391,   1.25394, -26.44719,  -2.36294,  13.25190,  20.52706,  -4.35361,  -2.47867,  37.61243,   0.48288,  -1.85155,  -4.94730,  -1.09933,   7.52549,  -1.24993,  -0.23606,   1.87383,  -2.08349,  -0.27886,   3.10374,   0.85224,  -0.81986,  -0.22827,   0.85991,  -0.82052,  -0.22934,  17.00934, -13.60568,  -6.20060,   6.77478,  -3.75108, -21.24879,  -9.76864, -19.69917,  27.53212,  48.33827, -71.05520, -43.69059,   7.30638,  -0.61729,  -5.28689,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.06326,  -1.20049,  17.61301,  35.12830, -39.09906, -28.18374, -15.65303, -28.63070,  21.25566, -23.84721,  -5.19465, -15.59457, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.12800,   1.46896,  12.46229,  -7.45731,  -8.53995,  -8.09866,  10.03034,  -1.55341,  -4.86051,   0.86787,   7.41427,   2.45021,   1.25137, -26.45086,  -2.35847,  13.25860,  20.53111,  -4.35892,  -2.48813,  37.61228,   0.47743,  -1.85496,  -4.92082,  -1.10906,   7.52385,  -1.24334,  -0.23872,   1.87341,  -2.07290,  -0.28387,   3.10312,   0.85047,  -0.81856,  -0.22805,   0.85810,  -0.81922,  -0.22912,  16.97104, -13.58684,  -6.18888,   6.79796,  -3.77130, -21.21879,  -9.98840, -20.01438,  27.51534,  51.50642, -71.59425, -46.42001,   7.35443,  -0.74188,  -5.26207,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.07560,  -1.19995,  17.63424,  35.14559, -39.30291, -28.08726, -16.85883, -29.46680,  21.49811, -23.54784,  -5.34223, -15.60846, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.13600,   1.47396,  12.47257,  -7.45557,  -8.54672,  -8.10545,  10.03272,  -1.55450,  -4.85971,   0.86235,   7.41238,   2.44788,   1.25507, -26.49371,  -2.38532,  13.27233,  20.56987,  -4.33042,  -2.48648,  37.60109,   0.47747,  -1.85971,  -4.89381,  -1.11575,   7.52009,  -1.23659,  -0.24063,   1.87248,  -2.06198,  -0.28769,   3.10167,   0.84893,  -0.81737,  -0.22783,   0.85653,  -0.81802,  -0.22889,  16.93755, -13.56945,  -6.17784,   6.78626,  -3.78026, -21.16954, -10.18332, -20.28515,  27.49045,  54.94334, -72.10832, -49.38966,   7.41341,  -0.86984,  -5.22262,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.08524,  -1.19834,  17.65372,  35.17065, -39.49949, -28.00639, -18.05536, -30.26545,  21.78320, -23.25280,  -5.51204, -15.62534, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.14400,   1.47823,  12.47790,  -7.45448,  -8.54684,  -8.10910,  10.03464,  -1.55723,  -4.85697,   0.86501,   7.40721,   2.44800,   1.25013, -26.49919,  -2.38946,  13.27687,  20.57213,  -4.33614,  -2.48729,  37.60670,   0.48940,  -1.85476,  -4.86811,  -1.12219,   7.51954,  -1.23017,  -0.24246,   1.87236,  -2.05160,  -0.29129,   3.10152,   0.84747,  -0.81604,  -0.22777,   0.85504,  -0.81668,  -0.22883,  16.90604, -13.54830,  -6.16962,   6.82704,  -3.78755, -21.15279, -10.36420, -20.49789,  27.43860,  58.62082, -72.60884, -52.62742,   7.47807,  -1.00740,  -5.18136,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.10164,  -1.19776,  17.66215,  35.18644, -39.67775, -27.92006, -19.22282, -30.99609,  22.07991, -22.99007,  -5.67855, -15.60484, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   0.15200,   1.48957,  12.48406,  -7.45251,  -8.54352,  -8.11269,  10.03449,  -1.57033,  -4.86247,   0.85955,   7.40585,   2.44928,   1.25495, -26.46885,  -2.36765,  13.27459,  20.54516,  -4.36848,  -2.49613,  37.59646,   0.49203,  -1.85889,  -4.84784,  -1.12598,   7.51967,  -1.22511,  -0.24357,   1.87241,  -2.04338,  -0.29356,   3.10166,   0.84634,  -0.81508,  -0.22803,   0.85389,  -0.81571,  -0.22909,  16.88311, -13.53170,  -6.16904,   6.83002,  -3.79708, -21.12157, -10.45142, -20.68435,  27.34129,  62.57932, -73.08855, -56.17176,   7.54423,  -1.15296,  -5.14935,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -27.11357,  -1.20116,  17.67570,  35.16945, -39.85200, -27.81014, -20.33697, -31.63209,  22.38654, -22.74874,  -5.82992, -15.57125, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
